,Platform,Year,Genre,Global_Sales
815,SAT,1996,Shooter,0.28
816,PS,1996,Fighting,0.27
817,PS,1996,Simulation,0.27
818,GB,1996,Role-Playing,0.27
819,PS,1996,Fighting,0.27
820,PS,1996,Role-Playing,0.26
821,PS,1996,Sports,0.26
822,N64,1996,Action,0.26
823,SAT,1996,Sports,0.26
824,SAT,1996,Role-Playing,0.26
825,PS,1996,Racing,0.25
826,PS,1996,Racing,0.25
827,PS,1996,Shooter,0.25
828,PS,1996,Platform,0.25
829,PS,1996,Sports,0.24
830,SNES,1996,Role-Playing,0.24
831,SAT,1996,Role-Playing,0.23
832,PS,1996,Action,0.23
833,SNES,1996,Role-Playing,0.23
834,GB,1996,Puzzle,0.23
835,PS,1996,Sports,0.22
836,N64,1996,Sports,0.22
837,PS,1996,Sports,0.22
838,PS,1996,Platform,0.21
839,PS,1996,Adventure,0.21
840,PS,1996,Role-Playing,0.21
841,SAT,1996,Fighting,0.21
842,SAT,1996,Strategy,0.2
843,SAT,1996,Shooter,0.2
844,PS,1996,Role-Playing,0.2
845,N64,1996,Sports,0.2
846,SNES,1996,Role-Playing,0.2
847,PS,1996,Misc,0.2
848,PS,1996,Fighting,0.19
849,SNES,1996,Misc,0.19
850,SNES,1996,Sports,0.19
851,N64,1996,Sports,0.19
852,PS,1996,Shooter,0.19
853,SNES,1996,Sports,0.19
854,PS,1996,Strategy,0.19
855,N64,1996,Shooter,0.19
856,N64,1996,Sports,0.19
857,PS,1996,Strategy,0.19
858,PS,1996,Platform,0.19
859,PS,1996,Misc,0.18
860,PS,1996,Action,0.17
861,PS,1996,Fighting,0.17
862,SNES,1996,Shooter,0.17
863,PS,1996,Action,0.17
864,PS,1996,Sports,0.17
865,PS,1996,Misc,0.17
866,SNES,1996,Strategy,0.17
867,SNES,1996,Fighting,0.17
868,N64,1996,Simulation,0.16
869,PS,1996,Sports,0.16
870,PS,1996,Fighting,0.16
871,PS,1996,Racing,0.16
872,PS,1996,Action,0.16
873,PS,1996,Action,0.16
874,PS,1996,Misc,0.15
875,SAT,1996,Puzzle,0.15
876,SNES,1996,Role-Playing,0.15
877,PS,1996,Adventure,0.15
878,PS,1996,Fighting,0.14
879,PS,1996,Sports,0.14
880,PS,1996,Sports,0.14
881,PS,1996,Puzzle,0.14
882,PS,1996,Sports,0.14
883,SAT,1996,Fighting,0.13
884,PS,1996,Simulation,0.13
885,PS,1996,Fighting,0.12
886,SAT,1996,Fighting,0.12
887,SAT,1996,Strategy,0.12
888,SNES,1996,Role-Playing,0.12
889,PS,1996,Racing,0.12
890,PS,1996,Sports,0.12
891,PS,1996,Sports,0.12
892,PS,1996,Sports,0.12
893,SAT,1996,Racing,0.11
894,SAT,1996,Adventure,0.11
895,SAT,1996,Fighting,0.11
896,SAT,1996,Sports,0.11
897,PS,1996,Sports,0.11
898,PS,1996,Sports,0.1
899,SAT,1996,Role-Playing,0.1
900,SAT,1996,Fighting,0.1
901,PS,1996,Shooter,0.1
902,PS,1996,Fighting,0.1
903,PS,1996,Puzzle,0.1
904,PS,1996,Simulation,0.09
905,PS,1996,Strategy,0.09
906,N64,1996,Misc,0.09
907,PS,1996,Action,0.09
908,PS,1996,Simulation,0.09
909,N64,1996,Misc,0.09
910,SAT,1996,Puzzle,0.08
911,PS,1996,Platform,0.08
912,PS,1996,Shooter,0.08
913,SAT,1996,Adventure,0.08
914,PS,1996,Platform,0.08
915,SNES,1996,Misc,0.08
916,PS,1996,Sports,0.07
917,PS,1996,Platform,0.07
918,PS,1996,Shooter,0.07
919,PS,1996,Role-Playing,0.07
920,PS,1996,Simulation,0.07
921,PS,1996,Sports,0.07
922,SNES,1996,Misc,0.07
923,PS,1996,Racing,0.07
924,PS,1996,Sports,0.06
925,PS,1996,Fighting,0.06
926,SAT,1996,Simulation,0.06
927,PS,1996,Racing,0.06
928,NG,1996,Fighting,0.06
929,PS,1996,Racing,0.06
930,PS,1996,Sports,0.05
931,PS,1996,Adventure,0.05
932,PS,1996,Shooter,0.05
933,SAT,1996,Shooter,0.05
934,SNES,1996,Sports,0.05
935,PS,1996,Sports,0.05
936,PS,1996,Adventure,0.05
937,SAT,1996,Fighting,0.05
938,PS,1996,Action,0.04
939,PS,1996,Misc,0.04
940,SNES,1996,Role-Playing,0.04
941,SAT,1996,Adventure,0.04
942,PS,1996,Shooter,0.04
943,PS,1996,Sports,0.04
944,NG,1996,Fighting,0.04
945,PS,1996,Misc,0.04
946,PS,1996,Action,0.03
947,PS,1996,Sports,0.03
948,PS,1996,Shooter,0.03
949,SAT,1996,Misc,0.03
950,PS,1996,Action,0.03
951,SNES,1996,Misc,0.03
952,PS,1996,Shooter,0.03
953,PS,1996,Shooter,0.03
954,PCFX,1996,Role-Playing,0.03
955,PS,1996,Action,0.03
956,PS,1996,Platform,0.03
957,SAT,1996,Adventure,0.03
958,PS,1996,Sports,0.03
959,PS,1996,Fighting,0.03
960,SNES,1996,Puzzle,0.02
961,SAT,1996,Shooter,0.02
962,SAT,1996,Misc,0.02
963,PS,1996,Adventure,0.02
964,PS,1996,Role-Playing,0.02
965,PS,1996,Adventure,0.02
966,PS,1996,Sports,0.01
967,PS,1996,Strategy,0.01
968,PS,1997,Racing,10.95
969,PS,1997,Role-Playing,9.72
970,N64,1997,Shooter,8.09
971,PS,1997,Platform,7.58
972,PS,1997,Action,5.24
973,N64,1997,Racing,4.88
974,PS,1997,Action,4.16
975,PC,1997,Shooter,4.12
976,N64,1997,Shooter,4.03
977,PS,1997,Platform,3.56
978,PS,1997,Action,3.54
979,N64,1997,Platform,2.85
980,PS,1997,Sports,2.79
981,PS,1997,Role-Playing,2.45
982,PC,1997,Adventure,2.43
983,PC,1997,Strategy,2.4
984,PS,1997,Action,2.32
985,PC,1997,Action,2.29
986,PS,1997,Racing,2.28
987,PS,1997,Sports,2.25
988,PS,1997,Sports,2.09
989,PS,1997,Action,1.99
990,PS,1997,Racing,1.94
991,N64,1997,Platform,1.86
992,N64,1997,Fighting,1.69
993,PS,1997,Sports,1.68
994,PS,1997,Shooter,1.68
995,PS,1997,Sports,1.53
996,PS,1997,Fighting,1.52
997,PS,1997,Sports,1.51
998,PS,1997,Misc,1.51
999,GB,1997,Platform,1.48
1000,GB,1997,Simulation,1.45
1001,PS,1997,Sports,1.35
1002,PS,1997,Role-Playing,1.35
1003,PS,1997,Fighting,1.32
1004,PS,1997,Racing,1.3
1005,PS,1997,Platform,1.27
1006,PS,1997,Platform,1.24
1007,PS,1997,Puzzle,1.22
1008,GB,1997,Misc,1.22
1009,PS,1997,Sports,1.22
1010,PS,1997,Role-Playing,1.22
1011,PS,1997,Racing,1.21
1012,PS,1997,Simulation,1.19
1013,N64,1997,Action,1.17
1014,PS,1997,Fighting,1.16
1015,PS,1997,Racing,1.16
1016,PS,1997,Puzzle,1.15
1017,PS,1997,Sports,1.1
1018,PS,1997,Simulation,1.09
1019,PS,1997,Sports,1.07
1020,N64,1997,Sports,1.06
1021,PS,1997,Role-Playing,1.04
1022,N64,1997,Puzzle,1.04
1023,PS,1997,Action,1.02
1024,PS,1997,Simulation,1.01
1025,PS,1997,Role-Playing,1.0
1026,GB,1997,Misc,1.0
1027,PS,1997,Sports,0.92
1028,PS,1997,Simulation,0.89
1029,PS,1997,Racing,0.87
1030,N64,1997,Sports,0.86
1031,PS,1997,Action,0.85
1032,PS,1997,Adventure,0.83
1033,PS,1997,Racing,0.8
1034,PS,1997,Simulation,0.79
1035,PS,1997,Strategy,0.78
1036,N64,1997,Racing,0.75
1037,PS,1997,Fighting,0.75
1038,PS,1997,Sports,0.73
1039,N64,1997,Action,0.71
1040,PS,1997,Misc,0.71
1041,PS,1997,Sports,0.7
1042,PS,1997,Racing,0.69
1043,PS,1997,Action,0.68
1044,PS,1997,Fighting,0.68
1045,PS,1997,Action,0.63
1046,PS,1997,Role-Playing,0.63
1047,PS,1997,Sports,0.62
1048,PS,1997,Shooter,0.61
1049,SAT,1997,Puzzle,0.6
1050,N64,1997,Sports,0.6
1051,PS,1997,Sports,0.59
1052,N64,1997,Racing,0.59
1053,PS,1997,Role-Playing,0.58
1054,N64,1997,Sports,0.58
1055,N64,1997,Sports,0.57
1056,SAT,1997,Strategy,0.55
1057,PS,1997,Strategy,0.53
1058,PS,1997,Sports,0.51
1059,PS,1997,Sports,0.51
1060,PS,1997,Role-Playing,0.5
1061,N64,1997,Sports,0.49
1062,SAT,1997,Sports,0.49
1063,N64,1997,Racing,0.47
1064,N64,1997,Shooter,0.47
1065,PS,1997,Shooter,0.44
1066,N64,1997,Shooter,0.44
1067,N64,1997,Platform,0.43
1068,PS,1997,Sports,0.43
1069,SAT,1997,Role-Playing,0.42
1070,PS,1997,Simulation,0.42
1071,SAT,1997,Role-Playing,0.42
1072,PS,1997,Fighting,0.42
1073,PS,1997,Strategy,0.41
1074,PS,1997,Simulation,0.41
1075,GB,1997,Role-Playing,0.4
1076,PS,1997,Strategy,0.4
1077,N64,1997,Racing,0.4
1078,N64,1997,Fighting,0.4
1079,PS,1997,Fighting,0.39
1080,PS,1997,Racing,0.38
1081,PS,1997,Fighting,0.37
1082,GB,1997,Strategy,0.37
1083,PS,1997,Simulation,0.36
1084,PS,1997,Action,0.36
1085,SNES,1997,Platform,0.36
1086,PS,1997,Sports,0.36
1087,N64,1997,Action,0.36
1088,N64,1997,Puzzle,0.36
1089,PS,1997,Racing,0.36
1090,PS,1997,Fighting,0.34
1091,PS,1997,Shooter,0.34
1092,PS,1997,Misc,0.33
1093,PS,1997,Puzzle,0.32
1094,PS,1997,Sports,0.32
1095,N64,1997,Sports,0.32
1096,PS,1997,Racing,0.32
1097,PS,1997,Adventure,0.32
1098,PS,1997,Simulation,0.32
1099,PS,1997,Strategy,0.32
1100,PS,1997,Strategy,0.31
1101,PS,1997,Shooter,0.31
1102,N64,1997,Sports,0.31
1103,SAT,1997,Role-Playing,0.31
1104,PS,1997,Simulation,0.31
1105,PS,1997,Racing,0.3
1106,PS,1997,Simulation,0.3
1107,SNES,1997,Puzzle,0.3
1108,PS,1997,Simulation,0.3
1109,PS,1997,Strategy,0.29
1110,N64,1997,Fighting,0.29
1111,PS,1997,Racing,0.28
1112,SAT,1997,Strategy,0.28
1113,PS,1997,Simulation,0.28
1114,PS,1997,Action,0.27
1115,PS,1997,Fighting,0.27
1116,N64,1997,Sports,0.27
1117,PS,1997,Sports,0.27
1118,PS,1997,Platform,0.26
1119,SAT,1997,Fighting,0.26
1120,SAT,1997,Role-Playing,0.26
1121,PS,1997,Role-Playing,0.25
1122,N64,1997,Misc,0.25
1123,N64,1997,Racing,0.25
1124,N64,1997,Racing,0.25
1125,N64,1997,Sports,0.25
1126,PS,1997,Racing,0.25
1127,PS,1997,Action,0.24
1128,PS,1997,Fighting,0.24
1129,PS,1997,Action,0.24
1130,GB,1997,Simulation,0.23
1131,PS,1997,Action,0.23
1132,PS,1997,Role-Playing,0.23
1133,PS,1997,Fighting,0.23
1134,PS,1997,Platform,0.23
1135,N64,1997,Misc,0.22
1136,GB,1997,Puzzle,0.22
1137,SAT,1997,Sports,0.21
1138,SAT,1997,Role-Playing,0.21
1139,SAT,1997,Adventure,0.21
1140,N64,1997,Fighting,0.21
1141,PS,1997,Role-Playing,0.21
1142,PS,1997,Shooter,0.2
1143,N64,1997,Puzzle,0.2
1144,PS,1997,Sports,0.19
1145,N64,1997,Fighting,0.19
1146,N64,1997,Action,0.19
1147,N64,1997,Puzzle,0.19
1148,PS,1997,Strategy,0.19
1149,PS,1997,Action,0.19
1150,SAT,1997,Fighting,0.18
1151,PS,1997,Platform,0.18
1152,PS,1997,Adventure,0.18
1153,PS,1997,Action,0.17
1154,SAT,1997,Action,0.17
1155,SNES,1997,Sports,0.17
1156,SNES,1997,Sports,0.16
1157,PS,1997,Sports,0.16
1158,PS,1997,Racing,0.15
1159,SAT,1997,Strategy,0.15
1160,SAT,1997,Fighting,0.15
1161,PS,1997,Adventure,0.15
1162,N64,1997,Adventure,0.15
1163,N64,1997,Fighting,0.15
1164,SAT,1997,Shooter,0.15
1165,PS,1997,Strategy,0.15
1166,PS,1997,Racing,0.15
1167,PS,1997,Sports,0.14
1168,PS,1997,Racing,0.14
1169,PS,1997,Strategy,0.14
1170,PS,1997,Shooter,0.14
1171,PS,1997,Racing,0.14
1172,PS,1997,Fighting,0.14
1173,PS,1997,Role-Playing,0.14
1174,PS,1997,Sports,0.14
1175,PS,1997,Platform,0.14
1176,SAT,1997,Adventure,0.14
1177,PS,1997,Misc,0.14
1178,PS,1997,Role-Playing,0.13
1179,SAT,1997,Strategy,0.13
1180,PS,1997,Sports,0.13
1181,SAT,1997,Shooter,0.13
1182,SAT,1997,Misc,0.13
1183,SAT,1997,Role-Playing,0.13
1184,PS,1997,Sports,0.13
1185,SAT,1997,Platform,0.12
1186,PS,1997,Adventure,0.12
1187,PS,1997,Strategy,0.12
1188,PS,1997,Adventure,0.12
1189,SAT,1997,Puzzle,0.12
1190,PS,1997,Shooter,0.11
1191,PS,1997,Shooter,0.11
1192,N64,1997,Platform,0.11
1193,N64,1997,Action,0.11
1194,SAT,1997,Misc,0.11
1195,PS,1997,Racing,0.11
1196,SAT,1997,Role-Playing,0.11
1197,SAT,1997,Strategy,0.11
1198,PS,1997,Shooter,0.11
1199,SAT,1997,Shooter,0.1
1200,N64,1997,Fighting,0.1
1201,N64,1997,Sports,0.1
1202,PS,1997,Simulation,0.1
1203,PS,1997,Racing,0.1
1204,PS,1997,Shooter,0.1
1205,PS,1997,Adventure,0.1
1206,PS,1997,Fighting,0.1
1207,PS,1997,Action,0.09
1208,PS,1997,Racing,0.09
1209,PS,1997,Racing,0.09
1210,PS,1997,Shooter,0.09
1211,PS,1997,Simulation,0.09
1212,PS,1997,Fighting,0.08
1213,N64,1997,Puzzle,0.08
1214,SAT,1997,Adventure,0.08
1215,PS,1997,Role-Playing,0.08
1216,SAT,1997,Shooter,0.08
1217,PS,1997,Puzzle,0.07
1218,SAT,1997,Adventure,0.07
1219,PS,1997,Shooter,0.07
1220,N64,1997,Racing,0.07
1221,PS,1997,Shooter,0.07
1222,PS,1997,Action,0.07
1223,SAT,1997,Action,0.07
1224,PS,1997,Simulation,0.07
1225,PS,1997,Action,0.07
1226,PS,1997,Racing,0.07
1227,PS,1997,Platform,0.07
1228,PS,1997,Racing,0.06
1229,SAT,1997,Fighting,0.06
1230,PS,1997,Action,0.06
1231,PS,1997,Adventure,0.06
1232,PS,1997,Shooter,0.06
1233,SAT,1997,Platform,0.06
1234,PS,1997,Sports,0.05
1235,PS,1997,Platform,0.05
1236,N64,1997,Fighting,0.05
1237,N64,1997,Shooter,0.05
1238,PS,1997,Sports,0.05
1239,PS,1997,Misc,0.04
1240,PS,1997,Strategy,0.04
1241,PS,1997,Action,0.04
1242,PS,1997,Shooter,0.04
1243,PS,1997,Simulation,0.04
1244,PS,1997,Racing,0.03
1245,PS,1997,Strategy,0.03
1246,PS,1997,Misc,0.03
1247,PS,1997,Action,0.03
1248,PS,1997,Shooter,0.03
1249,PS,1997,Racing,0.02
1250,PS,1997,Fighting,0.02
1251,PS,1997,Sports,0.02
1252,PS,1997,Sports,0.02
1253,PS,1997,Puzzle,0.02
1254,PS,1997,Action,0.02
1255,PC,1997,Racing,0.01
1256,PC,1997,Strategy,0.01
1257,GB,1998,Role-Playing,14.64
1258,N64,1998,Action,7.6
1259,PS,1998,Fighting,7.16
1260,PS,1998,Platform,7.13
1261,PS,1998,Action,6.03
1262,PS,1998,Action,5.82
1263,PS,1998,Platform,5.0
1264,GB,1998,Strategy,3.7
1265,N64,1998,Platform,3.65
1266,PS,1998,Action,3.42
1267,PS,1998,Fighting,3.36
1268,PS,1998,Adventure,3.34
1269,PS,1998,Racing,3.12
1270,PS,1998,Racing,2.87
1271,PS,1998,Platform,2.79
1272,N64,1998,Misc,2.7
1273,PS,1998,Shooter,2.67
1274,PS,1998,Action,2.48
1275,DC,1998,Platform,2.42
1276,PS,1998,Action,2.41
1277,N64,1998,Fighting,2.38
1278,GB,1998,Role-Playing,2.35
1279,PS,1998,Sports,2.31
1280,GB,1998,Adventure,2.22
1281,N64,1998,Simulation,2.17
1282,PS,1998,Role-Playing,2.1
1283,PC,1998,Strategy,2.08
1284,PS,1998,Racing,2.06
1285,N64,1998,Sports,2.03
1286,GB,1998,Puzzle,1.93
1287,PS,1998,Fighting,1.88
1288,PS,1998,Sports,1.87
1289,N64,1998,Simulation,1.83
1290,PS,1998,Fighting,1.76
1291,PS,1998,Sports,1.75
1292,PS,1998,Sports,1.74
1293,PS,1998,Action,1.73
1294,PS,1998,Platform,1.71
1295,PS,1998,Fighting,1.69
1296,PS,1998,Racing,1.62
1297,GB,1998,Strategy,1.61
1298,N64,1998,Racing,1.6
1299,PS,1998,Sports,1.53
1300,PS,1998,Racing,1.52
1301,PS,1998,Sports,1.52
1302,PS,1998,Sports,1.5
1303,PS,1998,Action,1.5
1304,PS,1998,Role-Playing,1.46
1305,PS,1998,Fighting,1.46
1306,PS,1998,Fighting,1.46
1307,PS,1998,Shooter,1.38
1308,PS,1998,Misc,1.37
1309,N64,1998,Strategy,1.37
1310,N64,1998,Fighting,1.33
1311,PS,1998,Racing,1.32
1312,PS,1998,Puzzle,1.26
1313,PS,1998,Sports,1.26
1314,PS,1998,Misc,1.26
1315,PS,1998,Racing,1.25
1316,PS,1998,Racing,1.23
1317,PS,1998,Fighting,1.22
1318,N64,1998,Sports,1.19
1319,PS,1998,Sports,1.17
1320,PS,1998,Shooter,1.15
1321,PS,1998,Role-Playing,1.14
1322,N64,1998,Shooter,1.14
1323,PS,1998,Misc,1.13
1324,N64,1998,Racing,1.1
1325,PS,1998,Role-Playing,1.1
1326,PS,1998,Simulation,1.09
1327,PS,1998,Sports,1.09
1328,PS,1998,Sports,1.08
1329,PS,1998,Sports,1.06
1330,PS,1998,Misc,1.06
1331,N64,1998,Sports,1.06
1332,PS,1998,Simulation,1.05
1333,PS,1998,Racing,1.04
1334,PS,1998,Fighting,1.03
1335,PS,1998,Puzzle,1.01
1336,PS,1998,Platform,0.99
1337,N64,1998,Racing,0.98
1338,N64,1998,Platform,0.91
1339,N64,1998,Sports,0.9
1340,PS,1998,Sports,0.87
1341,PS,1998,Sports,0.86
1342,PS,1998,Misc,0.83
1343,PS,1998,Platform,0.83
1344,PS,1998,Puzzle,0.81
1345,PS,1998,Sports,0.81
1346,N64,1998,Sports,0.79
1347,PS,1998,Sports,0.78
1348,PS,1998,Sports,0.76
1349,N64,1998,Fighting,0.73
1350,PS,1998,Strategy,0.72
1351,PS,1998,Action,0.72
1352,PS,1998,Shooter,0.71
1353,PS,1998,Strategy,0.7
1354,PS,1998,Role-Playing,0.7
1355,PS,1998,Sports,0.69
1356,PS,1998,Fighting,0.68
1357,PS,1998,Role-Playing,0.68
1358,PS,1998,Sports,0.67
1359,PS,1998,Action,0.67
1360,PS,1998,Sports,0.66
1361,PS,1998,Role-Playing,0.66
1362,PS,1998,Misc,0.66
1363,PS,1998,Sports,0.66
1364,PS,1998,Shooter,0.65
1365,N64,1998,Racing,0.64
1366,N64,1998,Platform,0.63
1367,PC,1998,Action,0.62
1368,N64,1998,Sports,0.62
1369,PS,1998,Platform,0.61
1370,PS,1998,Simulation,0.6
1371,PS,1998,Adventure,0.6
1372,PS,1998,Sports,0.59
1373,PS,1998,Sports,0.59
1374,N64,1998,Sports,0.58
1375,N64,1998,Sports,0.58
1376,PS,1998,Role-Playing,0.58
1377,PS,1998,Platform,0.58
1378,PS,1998,Racing,0.58
1379,PS,1998,Role-Playing,0.55
1380,SAT,1998,Strategy,0.55
1381,N64,1998,Sports,0.54
1382,PS,1998,Misc,0.54
1383,SAT,1998,Adventure,0.53
1384,PS,1998,Fighting,0.52
1385,PS,1998,Fighting,0.48
1386,N64,1998,Sports,0.48
1387,N64,1998,Sports,0.47
1388,N64,1998,Platform,0.47
1389,N64,1998,Role-Playing,0.47
1390,PS,1998,Sports,0.45
1391,PS,1998,Sports,0.45
1392,PS,1998,Action,0.45
1393,N64,1998,Action,0.45
1394,N64,1998,Racing,0.43
1395,PS,1998,Action,0.42
1396,PS,1998,Racing,0.42
1397,N64,1998,Racing,0.42
1398,PS,1998,Sports,0.42
1399,PC,1998,Action,0.41
1400,PS,1998,Shooter,0.41
1401,PS,1998,Sports,0.41
1402,N64,1998,Sports,0.39
1403,PS,1998,Sports,0.39
1404,N64,1998,Racing,0.39
1405,GB,1998,Platform,0.38
1406,PS,1998,Racing,0.38
1407,PS,1998,Action,0.38
1408,PS,1998,Racing,0.38
1409,PS,1998,Adventure,0.37
1410,DC,1998,Fighting,0.37
1411,PS,1998,Racing,0.36
1412,PS,1998,Action,0.35
1413,PS,1998,Racing,0.35
1414,PS,1998,Puzzle,0.34
1415,N64,1998,Racing,0.34
1416,PS,1998,Misc,0.34
1417,PS,1998,Action,0.34
1418,PS,1998,Puzzle,0.33
1419,PS,1998,Action,0.33
1420,N64,1998,Action,0.33
1421,PS,1998,Platform,0.33
1422,N64,1998,Sports,0.32
1423,PS,1998,Platform,0.32
1424,PS,1998,Misc,0.31
1425,PS,1998,Misc,0.31
1426,N64,1998,Platform,0.31
1427,N64,1998,Racing,0.31
1428,PS,1998,Racing,0.31
1429,PS,1998,Sports,0.31
1430,PS,1998,Misc,0.31
1431,PS,1998,Fighting,0.3
1432,PS,1998,Strategy,0.29
1433,N64,1998,Racing,0.29
1434,N64,1998,Racing,0.29
1435,PS,1998,Fighting,0.28
1436,PS,1998,Strategy,0.28
1437,PS,1998,Role-Playing,0.28
1438,PS,1998,Fighting,0.28
1439,PS,1998,Action,0.27
1440,N64,1998,Sports,0.27
1441,N64,1998,Sports,0.27
1442,PS,1998,Sports,0.27
1443,PS,1998,Role-Playing,0.27
1444,DC,1998,Shooter,0.26
1445,PS,1998,Fighting,0.26
1446,PS,1998,Racing,0.26
1447,PS,1998,Sports,0.25
1448,SAT,1998,Strategy,0.25
1449,PS,1998,Fighting,0.25
1450,N64,1998,Sports,0.25
1451,N64,1998,Action,0.25
1452,PS,1998,Misc,0.25
1453,SAT,1998,Sports,0.25
1454,SAT,1998,Adventure,0.25
1455,PS,1998,Action,0.25
1456,PS,1998,Platform,0.24
1457,PS,1998,Shooter,0.24
1458,PS,1998,Action,0.24
1459,PS,1998,Misc,0.24
1460,PS,1998,Fighting,0.23
1461,PS,1998,Fighting,0.23
1462,PS,1998,Simulation,0.23
1463,PS,1998,Action,0.23
1464,PS,1998,Fighting,0.23
1465,PS,1998,Puzzle,0.22
1466,PS,1998,Sports,0.22
1467,PS,1998,Strategy,0.22
1468,N64,1998,Fighting,0.21
1469,PS,1998,Adventure,0.21
1470,PS,1998,Racing,0.2
1471,N64,1998,Sports,0.2
1472,N64,1998,Shooter,0.2
1473,PS,1998,Racing,0.19
1474,PS,1998,Fighting,0.19
1475,N64,1998,Shooter,0.19
1476,SAT,1998,Fighting,0.18
1477,PS,1998,Sports,0.18
1478,PS,1998,Fighting,0.17
1479,SAT,1998,Fighting,0.17
1480,PS,1998,Fighting,0.17
1481,PS,1998,Role-Playing,0.17
1482,PS,1998,Adventure,0.17
1483,PS,1998,Sports,0.16
1484,PS,1998,Racing,0.16
1485,N64,1998,Fighting,0.16
1486,N64,1998,Action,0.16
1487,SAT,1998,Adventure,0.16
1488,PS,1998,Misc,0.16
1489,PS,1998,Racing,0.15
1490,PS,1998,Racing,0.15
1491,PS,1998,Action,0.15
1492,PS,1998,Strategy,0.15
1493,PS,1998,Fighting,0.15
1494,PS,1998,Action,0.14
1495,DC,1998,Fighting,0.14
1496,PS,1998,Role-Playing,0.14
1497,PS,1998,Adventure,0.14
1498,PS,1998,Strategy,0.14
1499,N64,1998,Action,0.14
1500,SNES,1998,Platform,0.14
1501,PS,1998,Strategy,0.14
1502,PS,1998,Fighting,0.14
1503,PS,1998,Action,0.13
1504,PS,1998,Racing,0.13
1505,PS,1998,Strategy,0.13
1506,PS,1998,Sports,0.13
1507,PS,1998,Action,0.13
1508,PS,1998,Platform,0.13
1509,SAT,1998,Sports,0.12
1510,PS,1998,Shooter,0.12
1511,PS,1998,Adventure,0.12
1512,PS,1998,Role-Playing,0.12
1513,PS,1998,Puzzle,0.12
1514,PS,1998,Platform,0.12
1515,PS,1998,Racing,0.12
1516,SAT,1998,Role-Playing,0.12
1517,PS,1998,Role-Playing,0.12
1518,PS,1998,Adventure,0.12
1519,SAT,1998,Adventure,0.11
1520,PS,1998,Adventure,0.11
1521,SAT,1998,Adventure,0.11
1522,PS,1998,Action,0.11
1523,PS,1998,Adventure,0.11
1524,PS,1998,Fighting,0.1
1525,PS,1998,Action,0.1
1526,N64,1998,Misc,0.1
1527,N64,1998,Sports,0.1
1528,N64,1998,Action,0.1
1529,N64,1998,Racing,0.1
1530,N64,1998,Sports,0.1
1531,PS,1998,Racing,0.1
1532,PS,1998,Role-Playing,0.1
1533,PS,1998,Strategy,0.09
1534,SAT,1998,Strategy,0.09
1535,PS,1998,Strategy,0.09
1536,SAT,1998,Sports,0.09
1537,SAT,1998,Sports,0.09
1538,PS,1998,Strategy,0.09
1539,SAT,1998,Adventure,0.09
1540,PS,1998,Puzzle,0.09
1541,N64,1998,Racing,0.09
1542,N64,1998,Misc,0.09
1543,N64,1998,Shooter,0.09
1544,PS,1998,Shooter,0.09
1545,PS,1998,Strategy,0.09
1546,PS,1998,Racing,0.08
1547,PS,1998,Racing,0.08
1548,DC,1998,Action,0.08
1549,SNES,1998,Sports,0.08
1550,PS,1998,Role-Playing,0.08
1551,PS,1998,Simulation,0.08
1552,SAT,1998,Strategy,0.08
1553,N64,1998,Shooter,0.08
1554,N64,1998,Puzzle,0.08
1555,N64,1998,Sports,0.08
1556,N64,1998,Racing,0.08
1557,PS,1998,Shooter,0.08
1558,PS,1998,Action,0.08
1559,SAT,1998,Adventure,0.08
1560,SAT,1998,Role-Playing,0.08
1561,PS,1998,Misc,0.08
1562,SAT,1998,Strategy,0.08
1563,PS,1998,Action,0.08
1564,PS,1998,Role-Playing,0.07
1565,PS,1998,Action,0.07
1566,PS,1998,Adventure,0.07
1567,PS,1998,Puzzle,0.07
1568,PS,1998,Sports,0.07
1569,PS,1998,Strategy,0.07
1570,PS,1998,Action,0.07
1571,N64,1998,Fighting,0.07
1572,PS,1998,Racing,0.07
1573,PS,1998,Action,0.07
1574,GB,1998,Sports,0.07
1575,PS,1998,Fighting,0.07
1576,PS,1998,Shooter,0.07
1577,PS,1998,Strategy,0.06
1578,DC,1998,Adventure,0.06
1579,SAT,1998,Simulation,0.06
1580,PS,1998,Shooter,0.06
1581,PS,1998,Misc,0.06
1582,DC,1998,Racing,0.06
1583,N64,1998,Sports,0.06
1584,N64,1998,Racing,0.06
1585,N64,1998,Racing,0.06
1586,N64,1998,Misc,0.06
1587,N64,1998,Sports,0.06
1588,N64,1998,Puzzle,0.06
1589,N64,1998,Shooter,0.06
1590,PS,1998,Fighting,0.06
1591,SAT,1998,Platform,0.06
1592,PS,1998,Racing,0.06
1593,SAT,1998,Strategy,0.05
1594,PS,1998,Sports,0.05
1595,PS,1998,Action,0.05
1596,PS,1998,Shooter,0.05
1597,PS,1998,Racing,0.05
1598,N64,1998,Platform,0.05
1599,PS,1998,Misc,0.05
1600,PC,1998,Strategy,0.05
1601,PS,1998,Platform,0.05
1602,PS,1998,Strategy,0.05
1603,PS,1998,Strategy,0.04
1604,PS,1998,Fighting,0.04
1605,PS,1998,Action,0.04
1606,PS,1998,Sports,0.04
1607,PS,1998,Sports,0.04
1608,N64,1998,Sports,0.04
1609,N64,1998,Fighting,0.04
1610,PS,1998,Shooter,0.04
1611,PS,1998,Strategy,0.04
1612,PS,1998,Role-Playing,0.04
1613,PC,1998,Strategy,0.04
