,Platform,Year,Genre,JP_Sales
815,SAT,1996,Shooter,0.28
816,PS,1996,Fighting,0.26
817,PS,1996,Simulation,0.0
818,GB,1996,Role-Playing,0.27
819,PS,1996,Fighting,0.14
820,PS,1996,Role-Playing,0.11
821,PS,1996,Sports,0.0
822,N64,1996,Action,0.0
823,SAT,1996,Sports,0.26
824,SAT,1996,Role-Playing,0.26
825,PS,1996,Racing,0.0
826,PS,1996,Racing,0.23
827,PS,1996,Shooter,0.0
828,PS,1996,Platform,0.15
829,PS,1996,Sports,0.16
830,SNES,1996,Role-Playing,0.24
831,SAT,1996,Role-Playing,0.23
832,PS,1996,Action,0.0
833,SNES,1996,Role-Playing,0.23
834,GB,1996,Puzzle,0.23
835,PS,1996,Sports,0.0
836,N64,1996,Sports,0.22
837,PS,1996,Sports,0.0
838,PS,1996,Platform,0.0
839,PS,1996,Adventure,0.2
840,PS,1996,Role-Playing,0.2
841,SAT,1996,Fighting,0.21
842,SAT,1996,Strategy,0.2
843,SAT,1996,Shooter,0.2
844,PS,1996,Role-Playing,0.09
845,N64,1996,Sports,0.0
846,SNES,1996,Role-Playing,0.2
847,PS,1996,Misc,0.16
848,PS,1996,Fighting,0.18
849,SNES,1996,Misc,0.19
850,SNES,1996,Sports,0.19
851,N64,1996,Sports,0.19
852,PS,1996,Shooter,0.0
853,SNES,1996,Sports,0.19
854,PS,1996,Strategy,0.0
855,N64,1996,Shooter,0.0
856,N64,1996,Sports,0.19
857,PS,1996,Strategy,0.0
858,PS,1996,Platform,0.0
859,PS,1996,Misc,0.0
860,PS,1996,Action,0.0
861,PS,1996,Fighting,0.16
862,SNES,1996,Shooter,0.17
863,PS,1996,Action,0.0
864,PS,1996,Sports,0.0
865,PS,1996,Misc,0.16
866,SNES,1996,Strategy,0.17
867,SNES,1996,Fighting,0.17
868,N64,1996,Simulation,0.12
869,PS,1996,Sports,0.0
870,PS,1996,Fighting,0.13
871,PS,1996,Racing,0.0
872,PS,1996,Action,0.0
873,PS,1996,Action,0.0
874,PS,1996,Misc,0.12
875,SAT,1996,Puzzle,0.15
876,SNES,1996,Role-Playing,0.15
877,PS,1996,Adventure,0.0
878,PS,1996,Fighting,0.0
879,PS,1996,Sports,0.0
880,PS,1996,Sports,0.0
881,PS,1996,Puzzle,0.0
882,PS,1996,Sports,0.0
883,SAT,1996,Fighting,0.13
884,PS,1996,Simulation,0.0
885,PS,1996,Fighting,0.0
886,SAT,1996,Fighting,0.12
887,SAT,1996,Strategy,0.12
888,SNES,1996,Role-Playing,0.12
889,PS,1996,Racing,0.0
890,PS,1996,Sports,0.0
891,PS,1996,Sports,0.0
892,PS,1996,Sports,0.0
893,SAT,1996,Racing,0.11
894,SAT,1996,Adventure,0.11
895,SAT,1996,Fighting,0.11
896,SAT,1996,Sports,0.11
897,PS,1996,Sports,0.09
898,PS,1996,Sports,0.0
899,SAT,1996,Role-Playing,0.1
900,SAT,1996,Fighting,0.1
901,PS,1996,Shooter,0.0
902,PS,1996,Fighting,0.09
903,PS,1996,Puzzle,0.09
904,PS,1996,Simulation,0.0
905,PS,1996,Strategy,0.0
906,N64,1996,Misc,0.06
907,PS,1996,Action,0.0
908,PS,1996,Simulation,0.08
909,N64,1996,Misc,0.09
910,SAT,1996,Puzzle,0.08
911,PS,1996,Platform,0.0
912,PS,1996,Shooter,0.0
913,SAT,1996,Adventure,0.08
914,PS,1996,Platform,0.0
915,SNES,1996,Misc,0.08
916,PS,1996,Sports,0.0
917,PS,1996,Platform,0.0
918,PS,1996,Shooter,0.0
919,PS,1996,Role-Playing,0.0
920,PS,1996,Simulation,0.0
921,PS,1996,Sports,0.0
922,SNES,1996,Misc,0.07
923,PS,1996,Racing,0.0
924,PS,1996,Sports,0.0
925,PS,1996,Fighting,0.0
926,SAT,1996,Simulation,0.06
927,PS,1996,Racing,0.0
928,NG,1996,Fighting,0.06
929,PS,1996,Racing,0.0
930,PS,1996,Sports,0.0
931,PS,1996,Adventure,0.0
932,PS,1996,Shooter,0.05
933,SAT,1996,Shooter,0.05
934,SNES,1996,Sports,0.05
935,PS,1996,Sports,0.0
936,PS,1996,Adventure,0.0
937,SAT,1996,Fighting,0.05
938,PS,1996,Action,0.0
939,PS,1996,Misc,0.04
940,SNES,1996,Role-Playing,0.04
941,SAT,1996,Adventure,0.04
942,PS,1996,Shooter,0.0
943,PS,1996,Sports,0.0
944,NG,1996,Fighting,0.04
945,PS,1996,Misc,0.0
946,PS,1996,Action,0.0
947,PS,1996,Sports,0.0
948,PS,1996,Shooter,0.0
949,SAT,1996,Misc,0.03
950,PS,1996,Action,0.0
951,SNES,1996,Misc,0.03
952,PS,1996,Shooter,0.0
953,PS,1996,Shooter,0.0
954,PCFX,1996,Role-Playing,0.03
955,PS,1996,Action,0.0
956,PS,1996,Platform,0.0
957,SAT,1996,Adventure,0.03
958,PS,1996,Sports,0.0
959,PS,1996,Fighting,0.0
960,SNES,1996,Puzzle,0.02
961,SAT,1996,Shooter,0.02
962,SAT,1996,Misc,0.02
963,PS,1996,Adventure,0.0
964,PS,1996,Role-Playing,0.0
965,PS,1996,Adventure,0.0
966,PS,1996,Sports,0.01
967,PS,1996,Strategy,0.01
968,PS,1997,Racing,2.54
969,PS,1997,Role-Playing,3.28
970,N64,1997,Shooter,0.13
971,PS,1997,Platform,1.31
972,PS,1997,Action,0.2
973,N64,1997,Racing,0.89
974,PS,1997,Action,0.0
975,PC,1997,Shooter,0.09
976,N64,1997,Shooter,0.64
977,PS,1997,Platform,0.0
978,PS,1997,Action,0.12
979,N64,1997,Platform,0.98
980,PS,1997,Sports,2.13
981,PS,1997,Role-Playing,1.34
982,PC,1997,Adventure,0.0
983,PC,1997,Strategy,0.0
984,PS,1997,Action,0.04
985,PC,1997,Action,0.0
986,PS,1997,Racing,0.02
987,PS,1997,Sports,0.2
988,PS,1997,Sports,1.96
989,PS,1997,Action,0.27
990,PS,1997,Racing,0.03
991,N64,1997,Platform,0.04
992,N64,1997,Fighting,0.03
993,PS,1997,Sports,0.0
994,PS,1997,Shooter,0.33
995,PS,1997,Sports,0.0
996,PS,1997,Fighting,0.0
997,PS,1997,Sports,0.0
998,PS,1997,Misc,0.0
999,GB,1997,Platform,0.39
1000,GB,1997,Simulation,1.44
1001,PS,1997,Sports,0.0
1002,PS,1997,Role-Playing,1.07
1003,PS,1997,Fighting,0.0
1004,PS,1997,Racing,0.0
1005,PS,1997,Platform,0.21
1006,PS,1997,Platform,0.0
1007,PS,1997,Puzzle,1.0
1008,GB,1997,Misc,0.12
1009,PS,1997,Sports,0.0
1010,PS,1997,Role-Playing,1.14
1011,PS,1997,Racing,0.0
1012,PS,1997,Simulation,0.0
1013,N64,1997,Action,0.02
1014,PS,1997,Fighting,0.43
1015,PS,1997,Racing,0.0
1016,PS,1997,Puzzle,1.07
1017,PS,1997,Sports,0.0
1018,PS,1997,Simulation,1.02
1019,PS,1997,Sports,0.0
1020,N64,1997,Sports,0.0
1021,PS,1997,Role-Playing,0.83
1022,N64,1997,Puzzle,0.31
1023,PS,1997,Action,0.0
1024,PS,1997,Simulation,0.74
1025,PS,1997,Role-Playing,0.46
1026,GB,1997,Misc,0.09
1027,PS,1997,Sports,0.0
1028,PS,1997,Simulation,0.56
1029,PS,1997,Racing,0.09
1030,N64,1997,Sports,0.0
1031,PS,1997,Action,0.0
1032,PS,1997,Adventure,0.12
1033,PS,1997,Racing,0.0
1034,PS,1997,Simulation,0.74
1035,PS,1997,Strategy,0.0
1036,N64,1997,Racing,0.0
1037,PS,1997,Fighting,0.23
1038,PS,1997,Sports,0.46
1039,N64,1997,Action,0.17
1040,PS,1997,Misc,0.0
1041,PS,1997,Sports,0.0
1042,PS,1997,Racing,0.0
1043,PS,1997,Action,0.0
1044,PS,1997,Fighting,0.0
1045,PS,1997,Action,0.0
1046,PS,1997,Role-Playing,0.59
1047,PS,1997,Sports,0.0
1048,PS,1997,Shooter,0.0
1049,SAT,1997,Puzzle,0.6
1050,N64,1997,Sports,0.23
1051,PS,1997,Sports,0.56
1052,N64,1997,Racing,0.0
1053,PS,1997,Role-Playing,0.07
1054,N64,1997,Sports,0.0
1055,N64,1997,Sports,0.0
1056,SAT,1997,Strategy,0.55
1057,PS,1997,Strategy,0.49
1058,PS,1997,Sports,0.0
1059,PS,1997,Sports,0.0
1060,PS,1997,Role-Playing,0.29
1061,N64,1997,Sports,0.0
1062,SAT,1997,Sports,0.49
1063,N64,1997,Racing,0.0
1064,N64,1997,Shooter,0.0
1065,PS,1997,Shooter,0.0
1066,N64,1997,Shooter,0.0
1067,N64,1997,Platform,0.07
1068,PS,1997,Sports,0.0
1069,SAT,1997,Role-Playing,0.42
1070,PS,1997,Simulation,0.0
1071,SAT,1997,Role-Playing,0.42
1072,PS,1997,Fighting,0.12
1073,PS,1997,Strategy,0.0
1074,PS,1997,Simulation,0.16
1075,GB,1997,Role-Playing,0.4
1076,PS,1997,Strategy,0.38
1077,N64,1997,Racing,0.0
1078,N64,1997,Fighting,0.0
1079,PS,1997,Fighting,0.0
1080,PS,1997,Racing,0.0
1081,PS,1997,Fighting,0.35
1082,GB,1997,Strategy,0.37
1083,PS,1997,Simulation,0.0
1084,PS,1997,Action,0.34
1085,SNES,1997,Platform,0.36
1086,PS,1997,Sports,0.0
1087,N64,1997,Action,0.23
1088,N64,1997,Puzzle,0.0
1089,PS,1997,Racing,0.23
1090,PS,1997,Fighting,0.0
1091,PS,1997,Shooter,0.23
1092,PS,1997,Misc,0.31
1093,PS,1997,Puzzle,0.0
1094,PS,1997,Sports,0.0
1095,N64,1997,Sports,0.13
1096,PS,1997,Racing,0.0
1097,PS,1997,Adventure,0.0
1098,PS,1997,Simulation,0.3
1099,PS,1997,Strategy,0.3
1100,PS,1997,Strategy,0.0
1101,PS,1997,Shooter,0.13
1102,N64,1997,Sports,0.26
1103,SAT,1997,Role-Playing,0.31
1104,PS,1997,Simulation,0.29
1105,PS,1997,Racing,0.0
1106,PS,1997,Simulation,0.28
1107,SNES,1997,Puzzle,0.3
1108,PS,1997,Simulation,0.0
1109,PS,1997,Strategy,0.27
1110,N64,1997,Fighting,0.0
1111,PS,1997,Racing,0.0
1112,SAT,1997,Strategy,0.28
1113,PS,1997,Simulation,0.15
1114,PS,1997,Action,0.11
1115,PS,1997,Fighting,0.22
1116,N64,1997,Sports,0.0
1117,PS,1997,Sports,0.25
1118,PS,1997,Platform,0.0
1119,SAT,1997,Fighting,0.26
1120,SAT,1997,Role-Playing,0.26
1121,PS,1997,Role-Playing,0.23
1122,N64,1997,Misc,0.0
1123,N64,1997,Racing,0.0
1124,N64,1997,Racing,0.0
1125,N64,1997,Sports,0.0
1126,PS,1997,Racing,0.23
1127,PS,1997,Action,0.0
1128,PS,1997,Fighting,0.16
1129,PS,1997,Action,0.0
1130,GB,1997,Simulation,0.23
1131,PS,1997,Action,0.0
1132,PS,1997,Role-Playing,0.0
1133,PS,1997,Fighting,0.12
1134,PS,1997,Platform,0.0
1135,N64,1997,Misc,0.22
1136,GB,1997,Puzzle,0.22
1137,SAT,1997,Sports,0.21
1138,SAT,1997,Role-Playing,0.21
1139,SAT,1997,Adventure,0.21
1140,N64,1997,Fighting,0.0
1141,PS,1997,Role-Playing,0.0
1142,PS,1997,Shooter,0.0
1143,N64,1997,Puzzle,0.05
1144,PS,1997,Sports,0.18
1145,N64,1997,Fighting,0.0
1146,N64,1997,Action,0.0
1147,N64,1997,Puzzle,0.16
1148,PS,1997,Strategy,0.18
1149,PS,1997,Action,0.0
1150,SAT,1997,Fighting,0.18
1151,PS,1997,Platform,0.17
1152,PS,1997,Adventure,0.17
1153,PS,1997,Action,0.16
1154,SAT,1997,Action,0.17
1155,SNES,1997,Sports,0.17
1156,SNES,1997,Sports,0.16
1157,PS,1997,Sports,0.15
1158,PS,1997,Racing,0.0
1159,SAT,1997,Strategy,0.15
1160,SAT,1997,Fighting,0.15
1161,PS,1997,Adventure,0.14
1162,N64,1997,Adventure,0.0
1163,N64,1997,Fighting,0.0
1164,SAT,1997,Shooter,0.15
1165,PS,1997,Strategy,0.14
1166,PS,1997,Racing,0.0
1167,PS,1997,Sports,0.0
1168,PS,1997,Racing,0.0
1169,PS,1997,Strategy,0.13
1170,PS,1997,Shooter,0.11
1171,PS,1997,Racing,0.0
1172,PS,1997,Fighting,0.13
1173,PS,1997,Role-Playing,0.0
1174,PS,1997,Sports,0.0
1175,PS,1997,Platform,0.0
1176,SAT,1997,Adventure,0.14
1177,PS,1997,Misc,0.0
1178,PS,1997,Role-Playing,0.0
1179,SAT,1997,Strategy,0.13
1180,PS,1997,Sports,0.0
1181,SAT,1997,Shooter,0.13
1182,SAT,1997,Misc,0.13
1183,SAT,1997,Role-Playing,0.13
1184,PS,1997,Sports,0.0
1185,SAT,1997,Platform,0.12
1186,PS,1997,Adventure,0.12
1187,PS,1997,Strategy,0.0
1188,PS,1997,Adventure,0.0
1189,SAT,1997,Puzzle,0.12
1190,PS,1997,Shooter,0.0
1191,PS,1997,Shooter,0.0
1192,N64,1997,Platform,0.0
1193,N64,1997,Action,0.0
1194,SAT,1997,Misc,0.11
1195,PS,1997,Racing,0.0
1196,SAT,1997,Role-Playing,0.11
1197,SAT,1997,Strategy,0.11
1198,PS,1997,Shooter,0.0
1199,SAT,1997,Shooter,0.1
1200,N64,1997,Fighting,0.0
1201,N64,1997,Sports,0.05
1202,PS,1997,Simulation,0.0
1203,PS,1997,Racing,0.0
1204,PS,1997,Shooter,0.0
1205,PS,1997,Adventure,0.0
1206,PS,1997,Fighting,0.09
1207,PS,1997,Action,0.0
1208,PS,1997,Racing,0.0
1209,PS,1997,Racing,0.0
1210,PS,1997,Shooter,0.0
1211,PS,1997,Simulation,0.0
1212,PS,1997,Fighting,0.07
1213,N64,1997,Puzzle,0.0
1214,SAT,1997,Adventure,0.08
1215,PS,1997,Role-Playing,0.0
1216,SAT,1997,Shooter,0.08
1217,PS,1997,Puzzle,0.0
1218,SAT,1997,Adventure,0.07
1219,PS,1997,Shooter,0.0
1220,N64,1997,Racing,0.0
1221,PS,1997,Shooter,0.0
1222,PS,1997,Action,0.0
1223,SAT,1997,Action,0.07
1224,PS,1997,Simulation,0.0
1225,PS,1997,Action,0.0
1226,PS,1997,Racing,0.06
1227,PS,1997,Platform,0.0
1228,PS,1997,Racing,0.0
1229,SAT,1997,Fighting,0.06
1230,PS,1997,Action,0.0
1231,PS,1997,Adventure,0.0
1232,PS,1997,Shooter,0.0
1233,SAT,1997,Platform,0.06
1234,PS,1997,Sports,0.0
1235,PS,1997,Platform,0.0
1236,N64,1997,Fighting,0.0
1237,N64,1997,Shooter,0.05
1238,PS,1997,Sports,0.0
1239,PS,1997,Misc,0.0
1240,PS,1997,Strategy,0.0
1241,PS,1997,Action,0.0
1242,PS,1997,Shooter,0.0
1243,PS,1997,Simulation,0.0
1244,PS,1997,Racing,0.0
1245,PS,1997,Strategy,0.0
1246,PS,1997,Misc,0.0
1247,PS,1997,Action,0.0
1248,PS,1997,Shooter,0.0
1249,PS,1997,Racing,0.0
1250,PS,1997,Fighting,0.0
1251,PS,1997,Sports,0.0
1252,PS,1997,Sports,0.0
1253,PS,1997,Puzzle,0.0
1254,PS,1997,Action,0.0
1255,PC,1997,Racing,0.0
1256,PC,1997,Strategy,0.0
1257,GB,1998,Role-Playing,3.12
1258,N64,1998,Action,1.45
1259,PS,1998,Fighting,1.4
1260,PS,1998,Platform,1.42
1261,PS,1998,Action,0.78
1262,PS,1998,Action,2.02
1263,PS,1998,Platform,0.07
1264,GB,1998,Strategy,1.38
1265,N64,1998,Platform,0.55
1266,PS,1998,Action,0.0
1267,PS,1998,Fighting,0.0
1268,PS,1998,Adventure,0.0
1269,PS,1998,Racing,0.0
1270,PS,1998,Racing,0.12
1271,PS,1998,Platform,0.0
1272,N64,1998,Misc,0.87
1273,PS,1998,Shooter,0.0
1274,PS,1998,Action,0.06
1275,DC,1998,Platform,0.46
1276,PS,1998,Action,0.7
1277,N64,1998,Fighting,0.03
1278,GB,1998,Role-Playing,2.34
1279,PS,1998,Sports,0.1
1280,GB,1998,Adventure,0.45
1281,N64,1998,Simulation,0.08
1282,PS,1998,Role-Playing,1.05
1283,PC,1998,Strategy,0.0
1284,PS,1998,Racing,0.79
1285,N64,1998,Sports,0.13
1286,GB,1998,Puzzle,0.2
1287,PS,1998,Fighting,0.03
1288,PS,1998,Sports,0.04
1289,N64,1998,Simulation,0.93
1290,PS,1998,Fighting,0.0
1291,PS,1998,Sports,0.0
1292,PS,1998,Sports,0.0
1293,PS,1998,Action,0.0
1294,PS,1998,Platform,0.0
1295,PS,1998,Fighting,0.04
1296,PS,1998,Racing,0.0
1297,GB,1998,Strategy,1.61
1298,N64,1998,Racing,0.09
1299,PS,1998,Sports,0.0
1300,PS,1998,Racing,0.0
1301,PS,1998,Sports,0.0
1302,PS,1998,Sports,0.0
1303,PS,1998,Action,0.1
1304,PS,1998,Role-Playing,0.89
1305,PS,1998,Fighting,0.0
1306,PS,1998,Fighting,0.04
1307,PS,1998,Shooter,0.0
1308,PS,1998,Misc,0.0
1309,N64,1998,Strategy,1.37
1310,N64,1998,Fighting,0.0
1311,PS,1998,Racing,0.02
1312,PS,1998,Puzzle,1.1
1313,PS,1998,Sports,0.01
1314,PS,1998,Misc,0.0
1315,PS,1998,Racing,0.0
1316,PS,1998,Racing,0.0
1317,PS,1998,Fighting,0.0
1318,N64,1998,Sports,0.04
1319,PS,1998,Sports,0.0
1320,PS,1998,Shooter,0.0
1321,PS,1998,Role-Playing,0.65
1322,N64,1998,Shooter,0.0
1323,PS,1998,Misc,0.0
1324,N64,1998,Racing,0.29
1325,PS,1998,Role-Playing,0.72
1326,PS,1998,Simulation,1.07
1327,PS,1998,Sports,0.0
1328,PS,1998,Sports,0.0
1329,PS,1998,Sports,0.0
1330,PS,1998,Misc,0.99
1331,N64,1998,Sports,0.0
1332,PS,1998,Simulation,0.66
1333,PS,1998,Racing,0.0
1334,PS,1998,Fighting,0.51
1335,PS,1998,Puzzle,0.0
1336,PS,1998,Platform,0.0
1337,N64,1998,Racing,0.0
1338,N64,1998,Platform,0.0
1339,N64,1998,Sports,0.0
1340,PS,1998,Sports,0.0
1341,PS,1998,Sports,0.0
1342,PS,1998,Misc,0.0
1343,PS,1998,Platform,0.0
1344,PS,1998,Puzzle,0.0
1345,PS,1998,Sports,0.75
1346,N64,1998,Sports,0.0
1347,PS,1998,Sports,0.0
1348,PS,1998,Sports,0.71
1349,N64,1998,Fighting,0.0
1350,PS,1998,Strategy,0.67
1351,PS,1998,Action,0.0
1352,PS,1998,Shooter,0.0
1353,PS,1998,Strategy,0.0
1354,PS,1998,Role-Playing,0.58
1355,PS,1998,Sports,0.0
1356,PS,1998,Fighting,0.22
1357,PS,1998,Role-Playing,0.38
1358,PS,1998,Sports,0.0
1359,PS,1998,Action,0.0
1360,PS,1998,Sports,0.0
1361,PS,1998,Role-Playing,0.0
1362,PS,1998,Misc,0.41
1363,PS,1998,Sports,0.0
1364,PS,1998,Shooter,0.0
1365,N64,1998,Racing,0.0
1366,N64,1998,Platform,0.0
1367,PC,1998,Action,0.0
1368,N64,1998,Sports,0.0
1369,PS,1998,Platform,0.0
1370,PS,1998,Simulation,0.56
1371,PS,1998,Adventure,0.0
1372,PS,1998,Sports,0.0
1373,PS,1998,Sports,0.55
1374,N64,1998,Sports,0.0
1375,N64,1998,Sports,0.19
1376,PS,1998,Role-Playing,0.54
1377,PS,1998,Platform,0.0
1378,PS,1998,Racing,0.0
1379,PS,1998,Role-Playing,0.06
1380,SAT,1998,Strategy,0.55
1381,N64,1998,Sports,0.0
1382,PS,1998,Misc,0.35
1383,SAT,1998,Adventure,0.53
1384,PS,1998,Fighting,0.28
1385,PS,1998,Fighting,0.0
1386,N64,1998,Sports,0.0
1387,N64,1998,Sports,0.0
1388,N64,1998,Platform,0.08
1389,N64,1998,Role-Playing,0.0
1390,PS,1998,Sports,0.0
1391,PS,1998,Sports,0.42
1392,PS,1998,Action,0.0
1393,N64,1998,Action,0.0
1394,N64,1998,Racing,0.0
1395,PS,1998,Action,0.0
1396,PS,1998,Racing,0.0
1397,N64,1998,Racing,0.0
1398,PS,1998,Sports,0.35
1399,PC,1998,Action,0.0
1400,PS,1998,Shooter,0.0
1401,PS,1998,Sports,0.12
1402,N64,1998,Sports,0.0
1403,PS,1998,Sports,0.0
1404,N64,1998,Racing,0.0
1405,GB,1998,Platform,0.38
1406,PS,1998,Racing,0.36
1407,PS,1998,Action,0.0
1408,PS,1998,Racing,0.0
1409,PS,1998,Adventure,0.35
1410,DC,1998,Fighting,0.37
1411,PS,1998,Racing,0.0
1412,PS,1998,Action,0.0
1413,PS,1998,Racing,0.0
1414,PS,1998,Puzzle,0.32
1415,N64,1998,Racing,0.0
1416,PS,1998,Misc,0.0
1417,PS,1998,Action,0.0
1418,PS,1998,Puzzle,0.22
1419,PS,1998,Action,0.0
1420,N64,1998,Action,0.0
1421,PS,1998,Platform,0.0
1422,N64,1998,Sports,0.0
1423,PS,1998,Platform,0.0
1424,PS,1998,Misc,0.0
1425,PS,1998,Misc,0.0
1426,N64,1998,Platform,0.13
1427,N64,1998,Racing,0.0
1428,PS,1998,Racing,0.0
1429,PS,1998,Sports,0.0
1430,PS,1998,Misc,0.0
1431,PS,1998,Fighting,0.0
1432,PS,1998,Strategy,0.22
1433,N64,1998,Racing,0.0
1434,N64,1998,Racing,0.0
1435,PS,1998,Fighting,0.1
1436,PS,1998,Strategy,0.0
1437,PS,1998,Role-Playing,0.26
1438,PS,1998,Fighting,0.0
1439,PS,1998,Action,0.26
1440,N64,1998,Sports,0.27
1441,N64,1998,Sports,0.0
1442,PS,1998,Sports,0.25
1443,PS,1998,Role-Playing,0.0
1444,DC,1998,Shooter,0.26
1445,PS,1998,Fighting,0.0
1446,PS,1998,Racing,0.24
1447,PS,1998,Sports,0.24
1448,SAT,1998,Strategy,0.25
1449,PS,1998,Fighting,0.0
1450,N64,1998,Sports,0.0
1451,N64,1998,Action,0.0
1452,PS,1998,Misc,0.0
1453,SAT,1998,Sports,0.25
1454,SAT,1998,Adventure,0.25
1455,PS,1998,Action,0.0
1456,PS,1998,Platform,0.0
1457,PS,1998,Shooter,0.0
1458,PS,1998,Action,0.0
1459,PS,1998,Misc,0.0
1460,PS,1998,Fighting,0.0
1461,PS,1998,Fighting,0.0
1462,PS,1998,Simulation,0.0
1463,PS,1998,Action,0.0
1464,PS,1998,Fighting,0.21
1465,PS,1998,Puzzle,0.0
1466,PS,1998,Sports,0.0
1467,PS,1998,Strategy,0.12
1468,N64,1998,Fighting,0.0
1469,PS,1998,Adventure,0.19
1470,PS,1998,Racing,0.0
1471,N64,1998,Sports,0.0
1472,N64,1998,Shooter,0.0
1473,PS,1998,Racing,0.0
1474,PS,1998,Fighting,0.0
1475,N64,1998,Shooter,0.0
1476,SAT,1998,Fighting,0.18
1477,PS,1998,Sports,0.0
1478,PS,1998,Fighting,0.16
1479,SAT,1998,Fighting,0.17
1480,PS,1998,Fighting,0.07
1481,PS,1998,Role-Playing,0.16
1482,PS,1998,Adventure,0.12
1483,PS,1998,Sports,0.15
1484,PS,1998,Racing,0.0
1485,N64,1998,Fighting,0.0
1486,N64,1998,Action,0.0
1487,SAT,1998,Adventure,0.16
1488,PS,1998,Misc,0.15
1489,PS,1998,Racing,0.14
1490,PS,1998,Racing,0.0
1491,PS,1998,Action,0.0
1492,PS,1998,Strategy,0.0
1493,PS,1998,Fighting,0.0
1494,PS,1998,Action,0.0
1495,DC,1998,Fighting,0.14
1496,PS,1998,Role-Playing,0.13
1497,PS,1998,Adventure,0.0
1498,PS,1998,Strategy,0.13
1499,N64,1998,Action,0.0
1500,SNES,1998,Platform,0.14
1501,PS,1998,Strategy,0.13
1502,PS,1998,Fighting,0.07
1503,PS,1998,Action,0.0
1504,PS,1998,Racing,0.0
1505,PS,1998,Strategy,0.0
1506,PS,1998,Sports,0.0
1507,PS,1998,Action,0.0
1508,PS,1998,Platform,0.0
1509,SAT,1998,Sports,0.12
1510,PS,1998,Shooter,0.0
1511,PS,1998,Adventure,0.07
1512,PS,1998,Role-Playing,0.0
1513,PS,1998,Puzzle,0.0
1514,PS,1998,Platform,0.0
1515,PS,1998,Racing,0.0
1516,SAT,1998,Role-Playing,0.12
1517,PS,1998,Role-Playing,0.0
1518,PS,1998,Adventure,0.11
1519,SAT,1998,Adventure,0.11
1520,PS,1998,Adventure,0.11
1521,SAT,1998,Adventure,0.11
1522,PS,1998,Action,0.0
1523,PS,1998,Adventure,0.0
1524,PS,1998,Fighting,0.0
1525,PS,1998,Action,0.04
1526,N64,1998,Misc,0.0
1527,N64,1998,Sports,0.0
1528,N64,1998,Action,0.0
1529,N64,1998,Racing,0.0
1530,N64,1998,Sports,0.0
1531,PS,1998,Racing,0.09
1532,PS,1998,Role-Playing,0.07
1533,PS,1998,Strategy,0.09
1534,SAT,1998,Strategy,0.09
1535,PS,1998,Strategy,0.0
1536,SAT,1998,Sports,0.09
1537,SAT,1998,Sports,0.09
1538,PS,1998,Strategy,0.0
1539,SAT,1998,Adventure,0.09
1540,PS,1998,Puzzle,0.0
1541,N64,1998,Racing,0.0
1542,N64,1998,Misc,0.0
1543,N64,1998,Shooter,0.0
1544,PS,1998,Shooter,0.0
1545,PS,1998,Strategy,0.03
1546,PS,1998,Racing,0.0
1547,PS,1998,Racing,0.0
1548,DC,1998,Action,0.08
1549,SNES,1998,Sports,0.08
1550,PS,1998,Role-Playing,0.08
1551,PS,1998,Simulation,0.0
1552,SAT,1998,Strategy,0.08
1553,N64,1998,Shooter,0.0
1554,N64,1998,Puzzle,0.0
1555,N64,1998,Sports,0.0
1556,N64,1998,Racing,0.0
1557,PS,1998,Shooter,0.07
1558,PS,1998,Action,0.0
1559,SAT,1998,Adventure,0.08
1560,SAT,1998,Role-Playing,0.08
1561,PS,1998,Misc,0.0
1562,SAT,1998,Strategy,0.08
1563,PS,1998,Action,0.0
1564,PS,1998,Role-Playing,0.07
1565,PS,1998,Action,0.0
1566,PS,1998,Adventure,0.07
1567,PS,1998,Puzzle,0.0
1568,PS,1998,Sports,0.0
1569,PS,1998,Strategy,0.0
1570,PS,1998,Action,0.0
1571,N64,1998,Fighting,0.04
1572,PS,1998,Racing,0.0
1573,PS,1998,Action,0.06
1574,GB,1998,Sports,0.07
1575,PS,1998,Fighting,0.0
1576,PS,1998,Shooter,0.0
1577,PS,1998,Strategy,0.06
1578,DC,1998,Adventure,0.06
1579,SAT,1998,Simulation,0.06
1580,PS,1998,Shooter,0.0
1581,PS,1998,Misc,0.06
1582,DC,1998,Racing,0.06
1583,N64,1998,Sports,0.0
1584,N64,1998,Racing,0.0
1585,N64,1998,Racing,0.0
1586,N64,1998,Misc,0.0
1587,N64,1998,Sports,0.0
1588,N64,1998,Puzzle,0.0
1589,N64,1998,Shooter,0.0
1590,PS,1998,Fighting,0.05
1591,SAT,1998,Platform,0.06
1592,PS,1998,Racing,0.05
1593,SAT,1998,Strategy,0.05
1594,PS,1998,Sports,0.0
1595,PS,1998,Action,0.0
1596,PS,1998,Shooter,0.0
1597,PS,1998,Racing,0.05
1598,N64,1998,Platform,0.0
1599,PS,1998,Misc,0.05
1600,PC,1998,Strategy,0.0
1601,PS,1998,Platform,0.0
1602,PS,1998,Strategy,0.0
1603,PS,1998,Strategy,0.04
1604,PS,1998,Fighting,0.04
1605,PS,1998,Action,0.0
1606,PS,1998,Sports,0.04
1607,PS,1998,Sports,0.0
1608,N64,1998,Sports,0.0
1609,N64,1998,Fighting,0.0
1610,PS,1998,Shooter,0.0
1611,PS,1998,Strategy,0.0
1612,PS,1998,Role-Playing,0.0
1613,PC,1998,Strategy,0.0
